cust_id;tran_id;tran_amt;principal_amt;interest_amt;new_balance;tran_date;tran_time;channel;tran_code
1363356;49;-225.38;-225.38;0.00;-870.67;4.12.1995;105115;E ;CG  
1363071;33;0.00;0.00;0.00;-297.78;16.10.1995;71317;B ;IQ  
1362888;62;-469.71;-469.71;0.00;-4917.19;18.7.1995;102814;E ;CG  
1362520;15;-233.68;-233.68;0.00;-2016.05;25.3.1995;92151;E ;CG  
1363252;2;-213.06;-213.06;0.00;-921.53;1.1.1995;113409;E ;CG  
1362520;34;-249.44;-249.44;0.00;-2349.11;14.8.1995;204418;E ;CG  
1363429;2;0.00;0.00;0.00;-3000.00;2.1.1995;101055;A ;IQ  
1362715;55;-65.17;-65.17;0.00;-933.22;22.12.1995;210519;E ;CG  
1362714;5;163.32;163.32;0.00;0.00;1.2.1995;            ;M ;PM  
1363422;22;-183.97;-183.97;0.00;-2100.00;2.9.1995;162055;E ;CG  
1362579;57;-160.00;-160.00;0.00;-495.89;6.5.1995;120356;A ;CA  
1363455;17;-136.96;-136.96;0.00;-3665.62;21.12.1995;144226;E ;CG  
1362929;16;-294.74;-294.74;0.00;-3380.04;15.9.1995;121324;E ;CG  
1362549;4;-151.74;-151.74;0.00;-1000.00;22.1.1995;104421;E ;CG  
1363382;27;-72.56;-72.56;0.00;-1000.00;13.9.1995;133335;E ;CG  
1363108;11;-200.00;-200.00;0.00;-645.14;15.3.1995;100801;A ;CA  
1363365;13;-113.01;-113.01;0.00;-2019.96;6.10.1995;203136;E ;CG  
1362565;18;-88.92;-88.92;0.00;-669.41;24.4.1995;82655;E ;CG  
1362649;29;-91.52;-91.52;0.00;-869.67;22.4.1995;231540;E ;CG  
1363054;27;-65.56;-65.56;0.00;-196.61;20.7.1995;43834;E ;CG  
1363083;29;-48.38;-48.38;0.00;-854.88;20.9.1995;130911;E ;CG  
1362607;25;0.00;0.00;0.00;-260.22;26.6.1995;105651;C ;IQ  
1363010;43;-197.86;-197.86;0.00;-556.30;17.12.1995;130205;E ;CG  
1362528;14;137.89;137.89;0.00;0.00;4.6.1995;            ;M ;PM  
1363426;31;-155.96;-155.96;0.00;-929.45;23.11.1995;83021;E ;CG  
1362512;23;104.44;90.13;14.31;-1737.27;6.11.1995;            ;M ;PM  
1363448;36;141.80;123.83;17.97;-1276.17;4.11.1995;            ;M ;PM  
1363087;19;101.28;88.49;12.79;-911.51;7.7.1995;            ;M ;PM  
1363385;30;-39.23;-39.23;0.00;-211.40;7.10.1995;193438;E ;CG  
1363364;35;0.00;0.00;0.00;-1086.74;24.3.1995;125458;A ;IQ  
1363421;46;-101.03;-101.03;0.00;-801.19;15.10.1995;155054;E ;CG  
1362759;41;-242.88;-242.88;0.00;-468.55;21.9.1995;145957;E ;CG  
1363026;17;411.01;390.37;20.64;-1673.90;3.4.1995;170600;E ;PM  
1362881;60;-23.45;-23.45;0.00;-683.21;1.11.1995;65828;E ;CG  
1363210;37;-134.23;-134.23;0.00;-290.58;5.12.1995;95038;E ;CG  
1362902;29;-236.51;-236.51;0.00;-927.81;17.5.1995;102458;E ;CG  
1363249;71;-200.00;-200.00;0.00;-2727.85;10.7.1995;25111;A ;CA  
1362584;2;-95.92;-95.92;0.00;-198.35;17.9.1995;131546;E ;CG  
1362574;36;-285.09;-285.09;0.00;-503.35;14.9.1995;150827;E ;CG  
1362644;19;-165.17;-165.17;0.00;-186.35;10.12.1995;140519;E ;CG  
1362809;6;2.67;2.64;0.03;0.00;3.6.1995;            ;M ;PM  
1363036;22;0.00;0.00;0.00;-1200.00;27.8.1995;192306;A ;IQ  
1362525;42;-159.08;-159.08;0.00;-1933.83;29.4.1995;100800;E ;CG  
1362949;34;227.44;194.95;32.49;-2805.05;7.10.1995;            ;M ;PM  
1362516;35;-24.37;-24.37;0.00;-374.38;9.11.1995;123142;E ;CG  
1363288;12;-170.52;-170.52;0.00;-2026.43;28.3.1995;124149;E ;CG  
1362727;21;-236.29;-236.29;0.00;-2943.59;5.6.1995;95638;E ;CG  
1362508;67;-150.65;-150.65;0.00;-987.71;9.10.1995;114502;E ;CG  
1363254;28;-192.16;-192.16;0.00;-558.77;5.7.1995;125028;E ;CG  
1363247;54;227.44;194.95;32.49;-2805.05;2.10.1995;145221;A ;PM  
1362825;27;101.24;88.80;12.44;-911.20;5.11.1995;            ;M ;PM  
1363017;17;-40.79;-40.79;0.00;-570.64;11.5.1995;82120;E ;CG  
1363444;22;-91.78;-91.78;0.00;-499.20;26.7.1995;194650;E ;CG  
1363200;14;-200.00;-200.00;0.00;-621.32;19.5.1995;120121;A ;CA  
1362535;53;0.00;0.00;0.00;0.00;10.9.1995;141614;B ;IQ  
1362591;36;-297.95;-297.95;0.00;-1393.91;3.5.1995;162539;E ;CG  
1363294;13;0.00;0.00;0.00;-1810.96;29.12.1995;141303;C ;IQ  
1362687;15;-97.56;-97.56;0.00;-567.42;14.7.1995;213026;E ;CG  
1362588;17;-191.58;-191.58;0.00;-316.39;13.5.1995;337;E ;CG  
1363345;19;-122.14;-122.14;0.00;-2700.00;11.5.1995;110921;E ;CG  
1363217;1;-90.84;-90.84;0.00;-661.88;3.1.1995;165230;E ;CG  
1362767;35;-60.00;-60.00;0.00;-450.93;11.11.1995;142637;A ;CA  
1362509;42;-109.13;-109.13;0.00;-963.29;21.3.1995;145850;E ;CG  
1362597;6;-80.87;-80.87;0.00;-847.66;17.2.1995;210633;E ;CG  
1363043;60;-142.58;-142.58;0.00;-713.70;8.11.1995;155057;E ;CG  
1363140;7;-60.00;-60.00;0.00;-643.78;9.3.1995;94220;A ;CA  
1362877;12;0.00;0.00;0.00;-320.00;23.3.1995;212424;K ;IQ  
1362883;14;0.00;0.00;0.00;-996.87;26.8.1995;221639;V ;IQ  
1362765;66;994.88;994.88;0.00;-5.12;6.12.1995;            ;M ;PM  
1362962;23;-68.23;-68.23;0.00;-365.43;25.4.1995;105454;E ;CG  
1362986;9;73.51;73.35;0.16;-37.74;2.9.1995;31722;A ;PM  
1362685;16;-183.54;-183.54;0.00;-465.46;10.8.1995;45237;E ;CG  
1362743;54;-146.83;-146.83;0.00;-2849.23;29.12.1995;201115;E ;CG  
1363197;31;104.81;103.37;1.44;-216.27;6.7.1995;95258;C ;PM  
1363296;6;-54.68;-54.68;0.00;-479.96;31.1.1995;125415;E ;CG  
1362960;10;-385.45;-385.45;0.00;-8485.61;24.2.1995;204735;E ;CG  
1362872;13;500.10;496.43;3.67;-503.57;3.3.1995;            ;M ;PM  
1363331;22;-306.77;-306.77;0.00;-873.54;30.8.1995;191633;E ;CG  
1362714;36;-226.47;-226.47;0.00;-255.50;17.8.1995;95025;E ;CG  
1363016;48;-33.14;-33.14;0.00;-1851.88;22.8.1995;85916;E ;CG  
1363002;27;-33.13;-33.13;0.00;-2810.03;21.2.1995;40349;E ;CG  
1363435;7;-130.77;-130.77;0.00;-628.56;12.3.1995;95046;E ;CG  
1362883;55;0.00;0.00;0.00;-983.06;16.12.1995;54713;K ;IQ  
1362902;19;0.00;0.00;0.00;-245.36;25.3.1995;213848;V ;IQ  
1362699;43;-50.84;-50.84;0.00;-1011.50;1.11.1995;150010;E ;CG  
1362485;40;-219.19;-219.19;0.00;-286.15;4.9.1995;92850;E ;CG  
1362948;15;-14.92;-14.92;0.00;-632.51;13.4.1995;182839;E ;CG  
1362698;30;-103.96;-103.96;0.00;-2500.00;9.8.1995;20154;E ;CG  
1363449;44;-376.25;-376.25;0.00;-1125.94;24.11.1995;200045;E ;CG  
1362683;38;-258.00;-258.00;0.00;-2209.23;15.5.1995;105106;E ;CG  
1363249;124;-60.00;-60.00;0.00;-2782.05;6.12.1995;3228;A ;CA  
1362566;14;-1306.61;-1306.61;0.00;-5349.84;5.3.1995;143453;E ;CG  
1362649;60;-97.50;-97.50;0.00;-488.75;11.8.1995;195158;E ;CG  
1362579;17;0.00;0.00;0.00;-1956.40;10.2.1995;100911;A ;IQ  
1362625;29;-16.42;-16.42;0.00;-746.25;2.9.1995;140613;E ;CG  
1363184;5;-177.34;-177.34;0.00;-570.78;20.10.1995;160458;E ;CG  
1363223;13;-80.49;-80.49;0.00;-748.83;17.3.1995;195328;E ;CG  
1362881;9;-20.00;-20.00;0.00;-118.89;6.2.1995;110152;A ;CA  
1362763;11;-230.43;-230.43;0.00;-714.55;1.9.1995;102646;E ;CG  
1363295;12;101.28;88.44;12.84;-911.56;4.5.1995;            ;M ;PM  
1363123;4;-163.46;-163.46;0.00;-2521.30;29.1.1995;50725;E ;CG  
1362969;10;-227.39;-227.39;0.00;-2422.27;19.2.1995;125917;E ;CG  
1363193;7;-214.21;-214.21;0.00;-773.79;27.2.1995;44244;E ;CG  
1363078;18;-235.07;-235.07;0.00;-992.39;16.5.1995;92230;E ;CG  
1362694;56;-100.60;-100.60;0.00;-722.10;17.12.1995;202157;E ;CG  
1363271;24;-25.90;-25.90;0.00;-66.32;17.8.1995;222813;E ;CG  
1363165;43;0.00;0.00;0.00;-319.71;21.7.1995;205144;B ;IQ  
1362945;22;602.94;596.14;6.80;-151.22;5.7.1995;            ;M ;PM  
1363291;36;-140.00;-140.00;0.00;-2483.47;17.10.1995;111920;A ;CA  
1362852;21;-150.36;-150.36;0.00;-1700.00;17.10.1995;90629;E ;CG  
1363323;12;2813.41;2781.64;31.77;-1156.57;6.3.1995;            ;M ;PM  
1363321;43;-50.13;-50.13;0.00;-1732.28;26.11.1995;143015;E ;CG  
1363353;22;-180.00;-180.00;0.00;-1077.02;2.5.1995;121855;A ;CA  
1363175;71;-56.87;-56.87;0.00;-404.08;4.11.1995;103142;E ;CG  
1362991;4;-80.00;-80.00;0.00;-717.33;28.1.1995;81116;A ;CA  
1363241;21;-309.56;-309.56;0.00;-631.61;28.3.1995;94341;E ;CG  
1363284;28;585.23;585.23;0.00;0.00;1.7.1995;            ;M ;PM  
1363296;75;-35.88;-35.88;0.00;-1127.17;28.9.1995;192859;E ;CG  
1362746;39;-66.77;-66.77;0.00;-883.39;2.8.1995;114934;E ;CG  
1362708;34;-88.44;-88.44;0.00;-1000.00;21.11.1995;203142;E ;CG  
1363138;45;541.07;530.72;10.35;-255.24;3.12.1995;            ;M ;PM  
1363257;62;171.51;145.33;26.18;-2115.24;3.12.1995;            ;M ;PM  
1362801;13;144.71;144.22;0.49;-121.69;4.7.1995;            ;M ;PM  
1362830;6;-446.23;-446.23;0.00;-725.08;1.3.1995;203453;E ;CG  
1363237;1;8735.14;8649.37;85.77;0.00;30.1.1995;195442;B ;PM  
1363462;5;0.00;0.00;0.00;-2803.30;12.2.1995;144222;C ;IQ  
1362715;25;-81.32;-81.32;0.00;-277.95;28.6.1995;105057;E ;CG  
1362949;5;-76.01;-76.01;0.00;-1977.99;11.2.1995;222335;E ;CG  
1362844;16;133.04;131.09;1.95;-937.33;3.4.1995;            ;M ;PM  
1362961;7;658.94;658.94;0.00;0.00;5.3.1995;            ;M ;PM  
1362508;45;-199.09;-199.09;0.00;-1297.74;2.7.1995;111448;E ;CG  
1362921;14;141.42;138.45;2.97;-117.59;5.7.1995;            ;M ;PM  
1362727;4;-841.47;-841.47;0.00;-4100.00;16.1.1995;132653;E ;CG  
1362775;20;-60.25;-60.25;0.00;-432.17;14.8.1995;61418;E ;CG  
1363393;20;-339.52;-339.52;0.00;-1000.00;17.7.1995;224739;E ;CG  
1363236;54;-173.89;-173.89;0.00;-1851.26;2.7.1995;164135;E ;CG  
1362966;41;0.00;0.00;0.00;-609.18;6.8.1995;230637;A ;IQ  
1362811;55;-155.20;-155.20;0.00;-758.66;13.11.1995;201358;E ;CG  
1363307;64;294.88;293.69;1.19;-89.53;2.10.1995;            ;M ;PM  
1362602;8;-143.53;-143.53;0.00;-1571.45;6.2.1995;111326;E ;CG  
1362735;23;-117.85;-117.85;0.00;-2735.07;26.12.1995;154049;E ;CG  
1362765;60;-148.20;-148.20;0.00;-524.56;17.11.1995;195456;E ;CG  
1363295;16;-72.82;-72.82;0.00;-1000.00;28.6.1995;24901;E ;CG  
1363420;18;-33.74;-33.74;0.00;-265.12;21.6.1995;220617;E ;CG  
1362830;29;-92.77;-92.77;0.00;-1000.00;8.8.1995;74834;E ;CG  
1363197;1;58.69;57.15;1.54;-75.78;4.1.1995;            ;M ;PM  
1362736;28;-226.57;-226.57;0.00;-226.57;14.11.1995;165022;E ;CG  
1362686;18;0.00;0.00;0.00;-221.10;29.11.1995;144009;A ;IQ  
1363013;90;-40.00;-40.00;0.00;-986.91;16.12.1995;114621;A ;CA  
1363317;6;-105.29;-105.29;0.00;-153.14;15.3.1995;215610;E ;CG  
1362972;8;587.10;568.07;19.3;-783.16;5.4.1995;            ;M ;PM  
1363335;50;-62.57;-62.57;0.00;-806.94;31.12.1995;182112;E ;CG  
1363264;29;-32.83;-32.83;0.00;-253.32;3.4.1995;112115;E ;CG  
1362721;2;0.00;0.00;0.00;0.00;20.10.1995;115004;V ;IQ  
1363171;11;-159.26;-159.26;0.00;-1800.00;15.3.1995;161850;E ;CG  
1362771;38;-257.27;-257.27;0.00;-972.85;12.6.1995;193241;E ;CG  
1362810;23;-83.91;-83.91;0.00;-708.86;6.6.1995;202232;E ;CG  
1363275;33;-100.00;-100.00;0.00;-681.22;6.8.1995;145941;A ;CA  
1362804;25;-90.73;-90.73;0.00;-585.48;12.6.1995;194546;E ;CG  
1363075;2;-40.60;-40.60;0.00;-75.06;18.1.1995;205147;E ;CG  
1362999;40;-91.31;-91.31;0.00;-1305.45;10.6.1995;103134;E ;CG  
1362611;1;718.22;689.53;28.69;-1787.66;5.1.1995;            ;M ;PM  
1362770;41;-887.41;-887.41;0.00;-3800.00;15.8.1995;155203;E ;CG  
1363297;40;859.04;859.04;0.00;-60.00;6.10.1995;            ;M ;PM  
1363307;11;-81.92;-81.92;0.00;-457.21;18.3.1995;71857;E ;CG  
1362777;43;0.00;0.00;0.00;-1968.21;16.6.1995;231627;A ;IQ  
1363247;35;-37.44;-37.44;0.00;-2434.24;1.6.1995;5811;E ;CG  
1363227;5;562.59;562.59;0.00;-67.82;3.5.1995;            ;M ;PM  
1362730;13;109.26;109.26;0.00;-1347.48;1.10.1995;            ;M ;PM  
1362975;19;-119.65;-119.65;0.00;-399.40;18.8.1995;54729;E ;CG  
1362777;62;-109.32;-109.32;0.00;-1586.32;2.8.1995;33154;E ;CG  
1362572;4;-170.00;-170.00;0.00;-416.01;24.1.1995;183633;E ;CG  
1362844;47;-217.57;-217.57;0.00;-615.25;8.10.1995;183444;E ;CG  
1362508;56;-188.89;-188.89;0.00;-1562.18;27.8.1995;161538;E ;CG  
1363282;15;175.13;172.08;3.5;-44.70;7.6.1995;            ;M ;PM  
1363013;39;-247.97;-247.97;0.00;-799.98;11.5.1995;182750;E ;CG  
1362966;16;-283.01;-283.01;0.00;-520.38;5.4.1995;182051;E ;CG  
1362487;7;-160.00;-160.00;0.00;-628.19;28.9.1995;103913;A ;CA  
1362743;17;-31.20;-31.20;0.00;-1662.79;4.11.1995;215521;E ;CG  
1362857;18;845.72;840.56;5.16;-159.44;7.4.1995;            ;M ;PM  
1362705;30;-60.00;-60.00;0.00;-253.37;24.8.1995;101836;A ;CA  
1362806;32;-84.10;-84.10;0.00;-1123.46;30.6.1995;95745;E ;CG  
1363280;24;-152.81;-152.81;0.00;-875.39;25.5.1995;191130;E ;CG  
1362541;42;0.00;0.00;0.00;-1878.58;25.11.1995;82452;K ;IQ  
1362683;57;-418.48;-418.48;0.00;-5079.57;27.6.1995;100853;E ;CG  
1363011;36;-200.00;-200.00;0.00;-1491.36;12.8.1995;121529;A ;CA  
1362991;38;-110.75;-110.75;0.00;-1063.20;30.8.1995;101920;E ;CG  
1362546;65;-57.69;-57.69;0.00;-1051.44;6.10.1995;132733;E ;CG  
1362849;56;-234.27;-234.27;0.00;-588.76;22.10.1995;3552;E ;CG  
1362959;14;395.01;344.94;50.07;-3555.06;5.4.1995;            ;M ;PM  
1363458;20;-254.11;-254.11;0.00;-1065.25;18.5.1995;131854;E ;CG  
1363087;31;-26.74;-26.74;0.00;-938.29;8.12.1995;192216;E ;CG  
1362565;5;268.66;264.90;3.76;-111.78;4.2.1995;            ;M ;PM  
1362782;7;-232.49;-232.49;0.00;-428.60;27.3.1995;114110;E ;CG  
1363078;5;-181.47;-181.47;0.00;-942.83;23.2.1995;115814;E ;CG  
1363243;43;-149.81;-149.81;0.00;-279.91;8.9.1995;192016;E ;CG  
1363261;31;483.40;476.32;7.8;-245.91;6.8.1995;            ;M ;PM  
1363287;8;-50.15;-50.15;0.00;-876.31;4.3.1995;4856;E ;CG  
1362671;1;-41.39;-41.39;0.00;-41.39;16.10.1995;152446;E ;CG  
1363454;33;-64.30;-64.30;0.00;-1264.71;7.6.1995;100828;E ;CG  
1363123;21;0.00;0.00;0.00;-2800.00;15.8.1995;214242;A ;IQ  
1363263;20;-149.58;-149.58;0.00;-299.30;5.6.1995;110848;E ;CG  
1363335;23;-73.06;-73.06;0.00;-455.76;18.6.1995;204354;E ;CG  
1362642;14;-87.60;-87.60;0.00;-1000.00;7.3.1995;94149;E ;CG  
1363059;10;-82.37;-82.37;0.00;-567.15;30.5.1995;130716;E ;CG  
1363054;50;-49.01;-49.01;0.00;-496.60;5.11.1995;135429;E ;CG  
1362586;18;0.00;0.00;0.00;-2532.59;12.5.1995;234406;K ;IQ  
1363217;64;-71.75;-71.75;0.00;-1808.38;27.10.1995;215339;E ;CG  
1362694;39;0.00;0.00;0.00;-857.04;18.9.1995;202816;A ;IQ  
1362763;22;-73.39;-73.39;0.00;-449.25;25.10.1995;134224;E ;CG  
1362641;2;-84.65;-84.65;0.00;-84.65;12.1.1995;80844;E ;CG  
1362945;40;-16.28;-16.28;0.00;-505.56;21.12.1995;230752;E ;CG  
1362726;44;-243.81;-243.81;0.00;-918.66;27.12.1995;133136;E ;CG  
1363288;29;-60.00;-60.00;0.00;-1296.86;30.8.1995;83038;A ;CA  
1362995;2;-421.80;-421.80;0.00;-2300.00;4.1.1995;121410;E ;CG  
1363082;30;-158.36;-158.36;0.00;-521.85;8.12.1995;100036;E ;CG  
1362962;54;-178.91;-178.91;0.00;-377.00;19.10.1995;92331;E ;CG  
1363312;47;-126.17;-126.17;0.00;-1601.52;13.12.1995;105025;E ;CG  
1363449;15;-30.54;-30.54;0.00;-399.52;8.5.1995;113336;E ;CG  
1362631;1;768.66;759.86;8.80;0.00;1.1.1995;            ;M ;PM  
1362835;7;114.20;114.13;0.07;-114.16;3.5.1995;            ;M ;PM  
1362905;20;-104.39;-104.39;0.00;-915.75;19.12.1995;65504;E ;CG  
1362974;1;570.10;560.81;9.29;-241.39;2.1.1995;            ;M ;PM  
1363207;26;-110.56;-110.56;0.00;-986.93;25.5.1995;155523;E ;CG  
1363171;22;182.31;159.20;23.11;-1640.80;6.7.1995;            ;M ;PM  
1363316;12;-51.18;-51.18;0.00;-1000.00;3.5.1995;140453;E ;CG  
1362633;26;-15.43;-15.43;0.00;-64.42;10.6.1995;62647;E ;CG  
1363199;18;13.90;13.72;0.18;-1.40;2.11.1995;            ;M ;PM  
1363288;46;-139.70;-139.70;0.00;-1635.37;25.12.1995;192502;E ;CG  
1363314;14;-197.89;-197.89;0.00;-554.45;21.2.1995;154148;E ;CG  
1363130;7;465.59;465.59;0.00;0.00;1.2.1995;            ;M ;PM  
1362690;26;-106.27;-106.27;0.00;-1200.00;11.7.1995;91132;E ;CG  
1362742;20;10.86;10.25;0.61;-54.33;1.11.1995;            ;M ;PM  
1363355;15;-68.68;-68.68;0.00;-1734.25;18.4.1995;113249;E ;CG  
1363344;12;155.46;153.53;1.93;-535.24;5.3.1995;95154;A ;PM  
1362722;16;125.54;118.24;7.30;-400.31;6.7.1995;            ;M ;PM  
1362720;8;1000.00;1000.00;0.00;0.00;3.9.1995;            ;M ;PM  
1363387;4;101.10;90.08;11.2;-909.92;7.2.1995;            ;M ;PM  
1362881;67;-20.00;-20.00;0.00;-20.00;5.12.1995;185902;A ;CA  
1362997;14;0.00;0.00;0.00;-40.00;15.5.1995;141100;A ;IQ  
1362485;44;-241.77;-241.77;0.00;-905.63;28.9.1995;154810;E ;CG  
1362541;15;0.00;0.00;0.00;-496.00;12.8.1995;182657;A ;IQ  
1362759;16;-108.41;-108.41;0.00;-108.41;16.3.1995;202147;E ;CG  
1362609;33;227.44;194.95;32.49;-2805.05;7.9.1995;            ;M ;PM  
1362839;41;-368.57;-368.57;0.00;-2092.80;16.5.1995;85502;E ;CG  
1362547;20;-42.65;-42.65;0.00;-1634.24;24.7.1995;165453;E ;CG  
1363236;63;-140.05;-140.05;0.00;-1374.01;28.7.1995;182527;E ;CG  
1363218;32;-238.70;-238.70;0.00;-906.68;27.5.1995;123612;E ;CG  
1363344;28;-35.15;-35.15;0.00;-1000.00;15.6.1995;213215;E ;CG  
1363370;18;-47.67;-47.67;0.00;-310.53;1.7.1995;115625;E ;CG  
1362508;34;0.00;0.00;0.00;-820.60;20.5.1995;82103;A ;IQ  
1362636;18;0.00;0.00;0.00;-98.85;8.4.1995;113940;V ;IQ  
1363296;61;701.73;698.56;3.17;-269.67;2.8.1995;234015;E ;PM  
1362995;28;-10.83;-10.83;0.00;-2300.00;24.7.1995;204617;E ;CG  
1363165;20;-60.00;-60.00;0.00;-501.64;22.4.1995;104138;A ;CA  
1363173;16;-123.84;-123.84;0.00;-1400.00;15.4.1995;193942;E ;CG  
1362882;4;197.54;188.31;9.23;-467.15;5.4.1995;            ;M ;PM  
1362680;14;-123.43;-123.43;0.00;-1000.00;27.10.1995;144710;E ;CG  
1363272;34;0.00;0.00;0.00;-437.48;23.11.1995;5948;V ;IQ  
1363059;29;-109.39;-109.39;0.00;-1151.87;13.12.1995;110712;E ;CG  
1363210;16;-336.05;-336.05;0.00;-838.07;14.6.1995;231511;E ;CG  
1362858;2;-467.99;-467.99;0.00;-671.28;10.1.1995;181024;E ;CG  
1362746;6;-120.38;-120.38;0.00;-440.03;9.2.1995;155756;E ;CG  
1362966;66;-42.54;-42.54;0.00;-811.10;26.11.1995;193607;E ;CG  
1363011;29;660.61;642.30;18.31;-1058.05;7.7.1995;            ;M ;PM  
1362605;19;-96.90;-96.90;0.00;-379.80;9.8.1995;180728;E ;CG  
1363414;36;-138.98;-138.98;0.00;-1183.04;31.10.1995;164011;E ;CG  
1362961;39;-13.10;-13.10;0.00;-126.01;11.10.1995;203625;E ;CG  
1362656;7;-163.28;-163.28;0.00;-591.72;1.3.1995;62333;E ;CG  
1363212;2;143.07;121.23;21.84;-1907.80;3.1.1995;            ;M ;PM  
1362980;48;-29.93;-29.93;0.00;-187.11;19.11.1995;211744;E ;CG  
1362683;127;-206.32;-206.32;0.00;-2268.28;7.12.1995;92925;E ;CG  
1362858;77;-735.98;-735.98;0.00;-735.98;19.11.1995;50158;E ;CG  
1362831;11;-81.73;-81.73;0.00;-5600.00;2.4.1995;205126;E ;CG  
1362937;34;-229.61;-229.61;0.00;-2056.73;27.9.1995;181343;E ;CG  
1363356;27;-51.55;-51.55;0.00;-351.84;1.7.1995;183213;E ;CG  
1362857;39;-11.21;-11.21;0.00;-471.79;15.8.1995;215951;E ;CG  
1362805;26;-120.00;-120.00;0.00;-300.00;29.6.1995;13203;A ;CA  
1362594;8;-145.12;-145.12;0.00;-10782.52;17.1.1995;144501;E ;CG  
1362990;34;-113.76;-113.76;0.00;-572.67;10.6.1995;103614;E ;CG  
1363241;68;-333.17;-333.17;0.00;-983.25;9.12.1995;164118;E ;CG  
1362593;40;-193.23;-193.23;0.00;-1418.97;24.9.1995;200747;E ;CG  
1362611;35;-86.48;-86.48;0.00;-484.49;19.10.1995;145123;E ;CG  
1363306;19;-28.50;-28.50;0.00;-42.01;3.7.1995;102655;E ;CG  
1363160;25;462.51;462.51;0.00;0.00;6.6.1995;            ;M ;PM  
1363393;67;-40.00;-40.00;0.00;-40.00;4.11.1995;124104;A ;CA  
1362881;16;-80.00;-80.00;0.00;-537.69;18.3.1995;132523;A ;CA  
1363352;14;-220.55;-220.55;0.00;-866.39;12.3.1995;82615;E ;CG  
1362642;39;682.40;678.32;4.8;-321.68;5.8.1995;92649;E ;PM  
1363327;17;-197.18;-197.18;0.00;-1422.18;9.7.1995;2012;E ;CG  
1363399;5;2.67;2.63;0.04;0.00;2.5.1995;            ;M ;PM  
1362708;15;101.28;88.48;12.80;-911.52;4.5.1995;            ;M ;PM  
1363002;129;-312.55;-312.55;0.00;-6100.00;29.10.1995;81458;E ;CG  
1363008;30;-169.28;-169.28;0.00;-1180.09;25.8.1995;143717;E ;CG  
1362694;22;942.84;941.65;1.19;-520.08;3.6.1995;54535;E ;PM  
1362622;27;-737.92;-737.92;0.00;-1124.91;16.4.1995;210054;E ;CG  
1363332;16;167.12;160.29;6.83;-509.36;6.9.1995;            ;M ;PM  
1363103;11;673.89;652.25;21.64;-1547.75;3.3.1995;            ;M ;PM  
1363297;1;0.00;0.00;0.00;-805.70;3.1.1995;122827;V ;IQ  
1362602;21;-82.17;-82.17;0.00;-82.17;2.5.1995;134228;E ;CG  
1363483;60;-83.20;-83.20;0.00;-1000.00;23.10.1995;104915;E ;CG  
1363275;6;-131.40;-131.40;0.00;-953.44;29.1.1995;73259;E ;CG  
1362771;52;-140.00;-140.00;0.00;-913.09;8.9.1995;202258;A ;CA  
1362978;18;-108.06;-108.06;0.00;-511.34;10.3.1995;205231;E ;CG  
1362969;15;801.65;773.91;27.74;-1337.31;4.4.1995;            ;M ;PM  
1362991;21;-168.08;-168.08;0.00;-693.03;26.5.1995;170202;E ;CG  
1362782;29;-471.73;-471.73;0.00;-1038.68;21.9.1995;151240;E ;CG  
1363207;76;-25.43;-25.43;0.00;-514.36;22.12.1995;112529;E ;CG  
1363216;29;0.00;0.00;0.00;-1000.00;25.8.1995;154357;V ;IQ  
1362888;88;-1178.94;-1178.94;0.00;-2600.39;30.10.1995;80646;E ;CG  
1362698;43;0.00;0.00;0.00;-2500.00;24.12.1995;133817;A ;IQ  
1363312;65;-102.57;-102.57;0.00;-4400.00;28.12.1995;162606;E ;CG  
1362480;12;-77.56;-77.56;0.00;-2500.00;9.4.1995;83523;E ;CG  
1363313;5;-80.00;-80.00;0.00;-346.12;11.3.1995;224340;A ;CA  
1363486;2;0.00;0.00;0.00;0.00;8.12.1995;165259;C ;IQ  
1362954;1;-136.28;-136.28;0.00;-136.28;15.4.1995;15654;E ;CG  
1362816;89;-141.11;-141.11;0.00;-2932.89;2.11.1995;85737;E ;CG  
1363243;46;599.50;599.50;0.00;0.00;1.10.1995;            ;M ;PM  
1362978;26;-366.77;-366.77;0.00;-2071.77;30.3.1995;205937;E ;CG  
1362960;23;0.00;0.00;0.00;-8131.63;11.6.1995;195644;A ;IQ  
1363196;9;-500.60;-500.60;0.00;-1800.00;19.1.1995;51624;E ;CG  
1363070;9;66.20;65.23;0.97;-18.55;1.4.1995;            ;M ;PM  
1363249;25;372.65;338.21;34.44;-2746.91;1.3.1995;            ;M ;PM  
1362909;8;112.23;104.76;7.47;-425.65;7.8.1995;            ;M ;PM  
1363267;19;-200.00;-200.00;0.00;-426.78;3.7.1995;15023;A ;CA  
1363353;48;-105.71;-105.71;0.00;-1776.09;17.9.1995;220818;E ;CG  
1363164;5;-71.67;-71.67;0.00;-1086.27;23.1.1995;180207;E ;CG  
1362875;15;227.36;195.90;31.46;-2804.10;3.6.1995;52607;C ;PM  
1362904;40;0.00;0.00;0.00;-713.19;26.10.1995;112626;V ;IQ  
1363408;25;-159.20;-159.20;0.00;-1800.00;12.10.1995;32902;E ;CG  
1362725;6;-733.24;-733.24;0.00;-1148.57;26.4.1995;185100;E ;CG  
1363314;28;544.38;544.38;0.00;0.00;1.5.1995;            ;M ;PM  
1363164;43;-68.36;-68.36;0.00;-718.18;9.7.1995;1006;E ;CG  
