cust_id;tran_id;tran_amt;principal_amt;interest_amt;new_balance;tran_date;tran_time;channel;tran_code
1362980;41;-21.05;-21.05;0.00;21.6;28.1.1995;231337;C ;TR  
1362759;7;-0.15;-0.15;0.00;60.23;2.1.1995;            ;  ;FK  
1362584;42;-0.15;-0.15;0.00;10.17;16.5.1995;            ;  ;FK  
1363272;72;-20.88;-20.88;0.00;20.87;17.10.1995;            ;P ;WD  
1362999;16;-40.77;-40.77;0.00;1056.11;17.1.1995;131543;B ;WD  
1363083;15;0.00;0.00;0.00;14.50;20.1.1995;212207;B ;IQ  
1362573;10;358.80;358.80;0.00;4488.20;10.1.1995;223818;E ;DP  
1363265;20;-60.00;-60.00;0.00;2527.58;15.12.1995;201951;A ;WD  
1363408;35;-0.15;-0.15;0.00;53.46;3.1.1995;            ;  ;FK  
1363126;97;-496.58;-496.58;0.00;289.35;14.8.1995;110229;K ;TR  
1362529;81;-0.15;-0.15;0.00;91.30;29.1.1995;            ;  ;FK  
1362670;23;-10.05;-10.05;0.00;1525.38;10.1.1995;            ;P ;WD  
1363395;38;238.61;238.61;0.00;3743.96;5.4.1995;33345;A ;DP  
1363389;65;145.44;145.44;0.00;166.59;22.2.1995;121528;A ;DP  
1363015;43;-10.00;-10.00;0.00;78.35;30.6.1995;235959;  ;FP  
1363280;99;0.34;0.00;0.34;269.95;31.3.1995;235959;  ;IN  
1362711;69;0.00;0.00;0.00;135.35;19.8.1995;10819;B ;IQ  
1363258;40;224.00;224.00;0.00;369.71;29.3.1995;            ;M ;DP  
1362737;88;-20.00;-20.00;0.00;53.27;15.4.1995;100950;A ;WD  
1362484;20;0.00;0.00;0.00;1855.22;22.1.1995;122136;A ;IQ  
1362941;31;-0.15;-0.15;0.00;31.14;21.1.1995;            ;  ;FK  
1363296;62;-31.03;-31.03;0.00;41.15;2.2.1995;            ;P ;WD  
1362643;7;-72.43;-72.43;0.00;4291.29;10.3.1995;            ;P ;WD  
1362829;39;115.68;115.68;0.00;608.20;11.3.1995;130233;A ;DP  
1362531;56;255.70;255.70;0.00;275.23;24.2.1995;191602;A ;DP  
1362804;79;-286.75;-286.75;0.00;286.75;21.3.1995;            ;P ;WD  
1363173;34;-0.15;-0.15;0.00;666.63;16.8.1995;            ;  ;FK  
1363054;7;-236.96;-236.96;0.00;2365.58;9.1.1995;210505;B ;WD  
1363262;28;-256.69;-256.69;0.00;256.69;2.1.1995;191507;A ;TR  
1362584;73;-51.62;-51.62;0.00;374.07;30.5.1995;            ;P ;WD  
1363461;36;170.84;170.84;0.00;2896.51;17.3.1995;134741;A ;DP  
1363243;16;-69.06;-69.06;0.00;2524.64;17.1.1995;            ;P ;WD  
1363170;91;0.00;0.00;0.00;583.48;23.9.1995;110855;A ;IQ  
1362653;17;0.00;0.00;0.00;15.42;10.1.1995;185104;C ;IQ  
1362568;42;-0.75;-0.75;0.00;2168.84;20.10.1995;141745;  ;FU  
1362985;24;-20.00;-20.00;0.00;42.01;10.11.1995;110825;A ;WD  
1362702;49;0.00;0.00;0.00;221.91;6.2.1995;205233;C ;IQ  
1363130;8;0.00;0.00;0.00;160.49;7.1.1995;111744;B ;IQ  
1362633;53;-10.00;-10.00;0.00;2697.57;31.1.1995;235959;  ;FP  
1363170;43;-118.08;-118.08;0.00;1027.35;2.5.1995;            ;P ;WD  
1363450;16;315.50;315.50;0.00;328.11;14.7.1995;94816;B ;DP  
1362959;83;970.62;970.62;0.00;5522.21;11.1.1995;            ;M ;DP  
1363467;14;-191.67;-191.67;0.00;3124.49;21.1.1995;223605;V ;TR  
1362557;84;0.00;0.00;0.00;125.96;4.10.1995;14617;B ;IQ  
1362784;41;-54.68;-54.68;0.00;54.67;4.4.1995;            ;P ;WD  
1362973;30;0.00;0.00;0.00;1594.09;18.2.1995;132530;V ;IQ  
1363420;96;698.36;698.36;0.00;850.40;10.12.1995;201423;E ;DP  
1363252;93;-0.10;-0.10;0.00;0.00;16.6.1995;            ;  ;FK  
1363474;84;-196.75;-196.75;0.00;55.38;30.7.1995;            ;P ;WD  
1363333;10;165.61;165.61;0.00;296.97;6.1.1995;61430;A ;DP  
1363306;10;-125.64;-125.64;0.00;776.05;9.1.1995;184531;B ;TR  
1362631;22;-176.54;-176.54;0.00;1838.21;6.3.1995;122244;V ;TR  
1363227;61;-0.75;-0.75;0.00;1879.64;8.12.1995;90043;  ;FU  
1362597;34;-77.59;-77.59;0.00;1837.44;30.1.1995;            ;P ;WD  
1362674;12;738.39;738.39;0.00;3050.72;20.4.1995;134417;A ;DP  
1362912;19;0.00;0.00;0.00;19.82;13.1.1995;161639;A ;IQ  
1363006;65;0.00;0.00;0.00;213.21;27.8.1995;1748;A ;IQ  
1362717;56;0.00;0.00;0.00;18.60;18.7.1995;83440;B ;IQ  
1363433;26;-10.00;-10.00;0.00;529.07;31.3.1995;235959;  ;FP  
1363352;97;-78.83;-78.83;0.00;801.96;14.12.1995;215623;E ;WD  
1363145;6;-67.57;-67.57;0.00;336.79;23.1.1995;105422;E ;WD  
1362609;10;-102.41;-102.41;0.00;2112.12;6.1.1995;115126;E ;TR  
1362587;36;225.86;225.86;0.00;3168.67;17.1.1995;            ;M ;DP  
1363461;40;-162.31;-162.31;0.00;2175.97;21.3.1995;            ;P ;WD  
1362508;8;-185.23;-185.23;0.00;2237.68;3.1.1995;124233;V ;TR  
1363095;5;0.00;0.00;0.00;1986.19;22.10.1995;102437;V ;IQ  
1362507;58;-121.23;-121.23;0.00;500.32;3.4.1995;            ;P ;WD  
1363326;49;-200.00;-200.00;0.00;2945.14;28.12.1995;84745;A ;WD  
1362975;60;341.21;341.21;0.00;1609.25;24.2.1995;142000;B ;DP  
1362605;74;-112.34;-112.34;0.00;9.14;19.11.1995;            ;P ;WD  
1363179;33;-194.51;-194.51;0.00;496.00;9.3.1995;            ;P ;WD  
1363088;75;-0.15;-0.15;0.00;178.52;18.5.1995;            ;  ;FK  
1362562;56;-528.94;-528.94;0.00;307.68;22.11.1995;            ;P ;WD  
1362489;38;-173.46;-173.46;0.00;173.45;12.4.1995;            ;P ;WD  
1362590;64;-0.75;-0.75;0.00;1351.43;16.12.1995;234515;  ;FU  
1362690;86;-173.86;-173.86;0.00;835.34;6.3.1995;            ;P ;WD  
1363048;4;48.05;48.05;0.00;583.34;21.9.1995;10334;B ;DP  
1363008;38;-239.06;-239.06;0.00;3734.16;4.7.1995;            ;P ;WD  
1362801;83;0.00;0.00;0.00;15.69;23.12.1995;161151;V ;IQ  
1362632;72;-124.18;-124.18;0.00;628.04;28.1.1995;            ;P ;WD  
1362649;40;0.00;0.00;0.00;17.1;28.2.1995;52955;V ;IQ  
1362904;71;-10.04;-10.04;0.00;10.4;27.9.1995;11934;E ;WD  
1363365;69;-0.75;-0.75;0.00;3941.96;27.1.1995;44807;  ;FU  
1363170;31;0.00;0.00;0.00;1340.06;1.4.1995;212412;V ;IQ  
1362968;77;-0.15;-0.15;0.00;322.32;22.3.1995;            ;  ;FK  
1363167;48;-571.94;-571.94;0.00;1359.40;25.4.1995;143451;B ;WD  
1363481;43;138.81;138.81;0.00;139.69;14.2.1995;            ;M ;DP  
1363328;45;-38.96;-38.96;0.00;615.65;22.11.1995;            ;P ;WD  
1363323;15;834.14;834.14;0.00;14264.32;3.2.1995;            ;M ;DP  
1363393;91;0.00;0.00;0.00;5.89;31.1.1995;90510;V ;IQ  
1363059;84;-295.80;-295.80;0.00;616.23;25.8.1995;140441;C ;TR  
1362513;33;-66.68;-66.68;0.00;1029.48;29.12.1995;            ;P ;WD  
1363264;94;-19.08;-19.08;0.00;19.9;21.1.1995;192812;E ;TR  
1363196;59;-0.15;-0.15;0.00;4.89;8.1.1995;            ;  ;FK  
1363170;79;-111.31;-111.31;0.00;314.47;6.9.1995;            ;P ;WD  
1362694;69;0.00;0.00;0.00;772.88;10.9.1995;74622;C ;IQ  
1363403;22;0.00;0.00;0.00;2115.72;19.1.1995;225244;A ;IQ  
1363346;57;-263.42;-263.42;0.00;263.42;6.9.1995;            ;P ;WD  
1362928;21;-0.15;-0.15;0.00;1429.64;28.1.1995;            ;  ;FK  
1363342;10;976.50;976.50;0.00;979.27;6.1.1995;            ;M ;DP  
1362971;98;-100.00;-100.00;0.00;185.40;5.10.1995;94314;A ;WD  
1363416;87;-0.15;-0.15;0.00;450.63;30.12.1995;            ;  ;FK  
1362509;15;243.57;243.57;0.00;653.55;7.1.1995;142600;B ;DP  
1362959;48;-0.15;-0.15;0.00;48.80;9.1.1995;            ;  ;FK  
1362708;48;-28.34;-28.34;0.00;28.33;3.2.1995;195805;B ;WD  
1362926;22;0.00;0.00;0.00;3853.24;31.3.1995;3840;K ;IQ  
1363196;35;-0.15;-0.15;0.00;1002.92;5.1.1995;            ;  ;FK  
1362703;40;-206.75;-206.75;0.00;2335.61;5.2.1995;            ;P ;WD  
1362839;72;-60.00;-60.00;0.00;54.55;27.1.1995;102620;A ;WD  
1363250;15;-23.95;-23.95;0.00;23.94;4.1.1995;            ;P ;WD  
1363317;21;239.55;239.55;0.00;566.83;26.3.1995;150601;B ;DP  
1362573;77;-322.65;-322.65;0.00;2581.25;26.2.1995;114354;B ;WD  
1362752;66;-0.15;-0.15;0.00;27.18;21.9.1995;            ;  ;FK  
1363405;74;0.00;0.00;0.00;135.99;29.6.1995;112621;C ;IQ  
1362852;40;-0.15;-0.15;0.00;653.08;12.2.1995;            ;  ;FK  
1363013;45;-0.15;-0.15;0.00;14.66;7.6.1995;            ;  ;FK  
1362784;4;601.13;601.13;0.00;7928.16;30.1.1995;203808;E ;DP  
1363228;79;64.43;64.43;0.00;94.19;2.7.1995;154307;B ;DP  
1363237;17;-455.22;-455.22;0.00;5044.33;19.2.1995;160232;A ;TR  
1363393;44;-41.69;-41.69;0.00;126.23;19.1.1995;            ;P ;WD  
1362503;34;0.00;0.00;0.00;2074.50;10.4.1995;152849;V ;IQ  
1363095;32;-73.96;-73.96;0.00;1300.56;19.11.1995;            ;P ;WD  
1363427;52;-807.61;-807.61;0.00;1458.07;16.4.1995;            ;P ;WD  
1362772;35;0.00;0.00;0.00;3324.40;25.1.1995;134814;B ;IQ  
1362591;10;-251.74;-251.74;0.00;2787.13;4.1.1995;202811;E ;WD  
1363428;93;-0.15;-0.15;0.00;254.13;2.2.1995;            ;  ;FK  
1363097;19;-0.75;-0.75;0.00;9.76;5.2.1995;184929;  ;FU  
1363195;23;0.00;0.00;0.00;425.34;19.1.1995;194557;B ;IQ  
1362771;47;-11.52;-11.52;0.00;11.51;15.1.1995;            ;P ;WD  
1363026;34;-0.15;-0.15;0.00;14.49;12.1.1995;            ;  ;FK  
1363474;39;-28.17;-28.17;0.00;2003.15;20.5.1995;            ;P ;WD  
1362767;2;-189.33;-189.33;0.00;46.07;4.1.1995;191350;C ;TR  
1363087;62;-53.38;-53.38;0.00;53.37;22.3.1995;            ;P ;WD  
1362932;81;-80.00;-80.00;0.00;189.62;21.2.1995;191046;A ;WD  
1363217;32;-16.03;-16.03;0.00;18.55;7.2.1995;            ;P ;WD  
1362492;31;-477.55;-477.55;0.00;2578.03;8.6.1995;201956;A ;TR  
1363164;36;-133.95;-133.95;0.00;133.95;9.1.1995;191948;B ;WD  
1362962;47;-24.85;-24.85;0.00;191.28;28.1.1995;            ;P ;WD  
1362617;49;0.00;0.00;0.00;727.64;22.12.1995;102450;A ;IQ  
1362921;64;-31.98;-31.98;0.00;31.98;24.11.1995;92922;A ;TR  
1362516;14;4.71;0.00;4.71;3774.27;30.11.1995;235959;  ;IN  
1363170;19;-44.17;-44.17;0.00;2018.71;7.3.1995;            ;P ;WD  
1363117;45;-23.90;-23.90;0.00;434.15;20.9.1995;            ;P ;WD  
1363261;26;-128.80;-128.80;0.00;3076.41;25.1.1995;            ;P ;WD  
1363236;18;-18.22;-18.22;0.00;1928.32;6.1.1995;            ;P ;WD  
1362580;7;0.00;0.00;0.00;108.35;8.1.1995;92901;B ;IQ  
1362857;68;69.60;69.60;0.00;79.57;14.2.1995;            ;M ;DP  
1363097;86;-0.15;-0.15;0.00;436.61;1.5.1995;            ;  ;FK  
1363303;81;0.00;0.00;0.00;234.53;21.4.1995;162135;C ;IQ  
1363467;4;0.00;0.00;0.00;4150.30;16.1.1995;213659;C ;IQ  
1362764;74;353.70;353.70;0.00;447.17;17.7.1995;100603;B ;DP  
1362836;53;141.29;141.29;0.00;180.20;2.2.1995;132129;E ;DP  
1362727;36;664.58;664.58;0.00;930.39;28.2.1995;145013;A ;DP  
1363192;21;236.67;236.67;0.00;1538.52;14.1.1995;105459;B ;DP  
1362637;6;-89.85;-89.85;0.00;152.59;30.6.1995;            ;P ;WD  
1363157;35;-673.82;-673.82;0.00;1106.11;23.12.1995;23830;B ;TR  
1362520;42;261.44;261.44;0.00;314.39;21.2.1995;141206;A ;DP  
1363004;8;1.48;0.00;1.48;1185.59;28.2.1995;235959;  ;IN  
1362945;17;0.00;0.00;0.00;84.60;3.2.1995;123656;A ;IQ  
1363465;47;-147.13;-147.13;0.00;1052.84;31.12.1995;            ;P ;WD  
1363031;26;0.00;0.00;0.00;64.59;6.1.1995;234855;A ;IQ  
1363444;36;-60.00;-60.00;0.00;751.74;13.1.1995;193401;A ;WD  
1362520;61;0.00;0.00;0.00;2074.68;26.2.1995;93815;V ;IQ  
1363348;69;0.00;0.00;0.00;19.38;2.2.1995;104338;A ;IQ  
1363193;8;-151.68;-151.68;0.00;3301.60;7.3.1995;            ;P ;WD  
1362505;73;-45.86;-45.86;0.00;45.86;10.8.1995;140527;V ;TR  
1362520;80;-0.15;-0.15;0.00;308.84;6.3.1995;            ;  ;FK  
1362746;46;-0.15;-0.15;0.00;92.89;10.9.1995;            ;  ;FK  
1362772;76;-200.00;-200.00;0.00;1490.11;15.2.1995;211654;A ;WD  
1363314;41;-160.85;-160.85;0.00;675.82;1.3.1995;            ;P ;WD  
1362905;76;0.00;0.00;0.00;320.92;6.12.1995;162341;A ;IQ  
1362875;7;72.84;72.84;0.00;86.20;9.1.1995;214342;A ;DP  
1363171;76;-24.10;-24.10;0.00;213.81;6.2.1995;            ;P ;WD  
1363335;4;-44.80;-44.80;0.00;44.81;13.7.1995;            ;P ;WD  
1363038;76;119.00;119.00;0.00;119.59;1.11.1995;83843;A ;DP  
1362744;26;0.00;0.00;0.00;179.52;4.8.1995;84636;A ;IQ  
1363164;74;-77.24;-77.24;0.00;77.24;19.1.1995;            ;P ;WD  
1362585;16;-0.15;-0.15;0.00;14.76;11.1.1995;            ;  ;FK  
1363304;76;-155.46;-155.46;0.00;64.56;25.1.1995;161441;A ;TR  
1363230;55;-60.00;-60.00;0.00;82.65;27.6.1995;32632;A ;WD  
1362964;38;-201.40;-201.40;0.00;1149.46;22.5.1995;            ;P ;WD  
1362727;19;2522.38;2522.38;0.00;2530.82;3.2.1995;184650;A ;DP  
1362824;99;0.00;0.00;0.00;3.94;1.3.1995;201436;A ;IQ  
1362979;93;0.00;0.00;0.00;90.83;26.1.1995;102140;A ;IQ  
1363483;38;0.00;0.00;0.00;106.63;20.1.1995;2802;A ;IQ  
1362569;95;-26.27;-26.27;0.00;19.24;13.6.1995;            ;P ;WD  
1362754;9;-40.00;-40.00;0.00;1966.09;6.2.1995;134229;A ;WD  
1362540;22;-201.21;-201.21;0.00;10395.24;5.7.1995;            ;P ;WD  
1362487;45;1.97;0.00;1.97;1577.32;31.10.1995;235959;  ;IN  
1362485;28;-180.10;-180.10;0.00;701.12;30.9.1995;            ;P ;WD  
1362932;34;-173.54;-173.54;0.00;61.07;16.1.1995;94025;A ;TR  
1363170;7;-81.62;-81.62;0.00;2129.51;26.1.1995;            ;P ;WD  
1362937;43;0.00;0.00;0.00;7.17;25.1.1995;194246;A ;IQ  
1363078;70;-110.86;-110.86;0.00;689.17;15.11.1995;            ;P ;WD  
1363145;77;-115.15;-115.15;0.00;4.1;6.3.1995;            ;P ;WD  
1363241;49;-0.15;-0.15;0.00;3.69;14.1.1995;            ;  ;FK  
1363297;59;-20.76;-20.76;0.00;20.76;26.2.1995;            ;P ;WD  
1363095;59;-718.50;-718.50;0.00;60.41;4.12.1995;94950;C ;TR  
1362939;75;105.15;105.15;0.00;446.85;1.8.1995;            ;M ;DP  
1363161;63;0.00;0.00;0.00;45.93;26.3.1995;85749;V ;IQ  
1363391;58;0.00;0.00;0.00;66.31;4.4.1995;201045;C ;IQ  
1363036;77;-367.12;-367.12;0.00;917.92;15.8.1995;73711;C ;TR  
1362816;88;-171.38;-171.38;0.00;129.62;14.10.1995;            ;P ;WD  
1363073;87;-51.00;-51.00;0.00;51.00;7.2.1995;            ;P ;WD  
1362686;56;-60.00;-60.00;0.00;548.40;5.10.1995;113358;A ;WD  
1362817;9;-0.75;-0.75;0.00;12.70;30.1.1995;90430;  ;FU  
1363334;98;-0.75;-0.75;0.00;0.22;18.3.1995;112241;  ;FU  
1362687;98;164.20;164.20;0.00;195.13;5.3.1995;130051;B ;DP  
1362961;29;-16.29;-16.29;0.00;16.30;7.1.1995;101154;C ;TR  
1363203;4;-96.98;-96.98;0.00;96.97;5.1.1995;            ;P ;WD  
1362511;65;0.00;0.00;0.00;11.90;25.2.1995;192426;C ;IQ  
1363138;54;-0.75;-0.75;0.00;41.23;6.6.1995;163444;  ;FU  
1363452;13;-2.46;-2.46;0.00;192.74;15.2.1995;            ;P ;WD  
1363454;31;285.58;285.58;0.00;850.50;24.2.1995;170203;B ;DP  
1363060;21;0.00;0.00;0.00;5469.94;14.2.1995;713;K ;IQ  
1363282;46;-126.64;-126.64;0.00;110.28;25.6.1995;            ;P ;WD  
1363395;29;0.00;0.00;0.00;3298.19;23.3.1995;102743;V ;IQ  
1363036;16;975.62;975.62;0.00;3060.88;19.7.1995;122300;B ;DP  
1362622;32;-180.63;-180.63;0.00;4025.95;16.2.1995;            ;P ;WD  
1363037;61;272.95;272.95;0.00;1563.22;8.2.1995;10313;A ;DP  
1363237;46;0.00;0.00;0.00;84.32;6.6.1995;155845;K ;IQ  
1362498;57;-0.15;-0.15;0.00;172.66;31.12.1995;            ;  ;FK  
1363313;64;-0.15;-0.15;0.00;601.88;17.8.1995;            ;  ;FK  
1362975;87;-148.09;-148.09;0.00;148.10;14.3.1995;            ;P ;WD  
1363449;21;0.00;0.00;0.00;1240.26;30.8.1995;144932;C ;IQ  
1362749;58;0.00;0.00;0.00;536.07;2.2.1995;103754;A ;IQ  
1362720;60;-0.15;-0.15;0.00;34.22;15.11.1995;            ;  ;FK  
1362511;11;-79.15;-79.15;0.00;114.12;7.1.1995;            ;P ;WD  
1362820;23;-785.25;-785.25;0.00;24584.34;11.1.1995;165308;V ;TR  
1362552;90;-110.56;-110.56;0.00;400.50;2.7.1995;            ;P ;WD  
1362565;57;-266.03;-266.03;0.00;3043.08;21.6.1995;            ;P ;WD  
1363092;43;0.00;0.00;0.00;87.60;6.3.1995;92415;C ;IQ  
1363284;58;-36.76;-36.76;0.00;145.82;4.3.1995;            ;P ;WD  
1362926;87;-40.83;-40.83;0.00;40.83;11.9.1995;115358;V ;TR  
1363253;60;60.70;60.70;0.00;760.94;28.6.1995;84405;A ;DP  
1363195;97;-42.88;-42.88;0.00;372.69;7.3.1995;            ;P ;WD  
1362552;66;0.00;0.00;0.00;247.96;8.5.1995;181751;A ;IQ  
1362633;90;-131.96;-131.96;0.00;369.90;27.2.1995;            ;P ;WD  
1363084;44;-73.15;-73.15;0.00;986.34;4.8.1995;            ;P ;WD  
1362937;29;-412.36;-412.36;0.00;183.21;14.1.1995;200024;C ;TR  
1363304;36;0.00;0.00;0.00;174.07;8.1.1995;150705;A ;IQ  
1363235;94;287.30;287.30;0.00;1473.62;9.3.1995;115541;B ;DP  
1362507;17;-10.80;-10.80;0.00;10.79;9.3.1995;            ;P ;WD  
1363103;6;441.74;441.74;0.00;583.92;15.2.1995;            ;M ;DP  
1362853;41;-350.30;-350.30;0.00;489.74;21.9.1995;71105;A ;TR  
1362625;5;-29.60;-29.60;0.00;29.59;22.1.1995;            ;P ;WD  
1362488;42;-137.86;-137.86;0.00;2406.48;4.5.1995;            ;P ;WD  
1363138;5;0.00;0.00;0.00;25.70;7.1.1995;100628;B ;IQ  
1362857;1;-0.75;-0.75;0.00;100.65;3.1.1995;184943;  ;FU  
1363371;29;20.57;20.57;0.00;2214.00;1.3.1995;150518;B ;DP  
1362744;28;-0.15;-0.15;0.00;100.79;5.8.1995;            ;  ;FK  
1362602;44;-80.94;-80.94;0.00;5.79;17.3.1995;            ;P ;WD  
1362649;71;-16.47;-16.47;0.00;256.89;9.3.1995;144106;B ;WD  
1362572;68;-0.15;-0.15;0.00;1079.00;2.3.1995;            ;  ;FK  
1362929;49;-0.15;-0.15;0.00;12.52;17.5.1995;            ;  ;FK  
1362512;59;-513.61;-513.61;0.00;1162.63;4.5.1995;203323;E ;WD  
1363375;48;0.00;0.00;0.00;120.55;13.2.1995;194459;V ;IQ  
1363254;55;0.00;0.00;0.00;14.59;13.2.1995;83811;V ;IQ  
1363403;43;0.00;0.00;0.00;703.62;10.2.1995;223506;B ;IQ  
1362776;31;-0.15;-0.15;0.00;2034.35;23.4.1995;            ;  ;FK  
1362970;23;32.40;32.40;0.00;112.82;18.6.1995;64327;A ;DP  
1362546;21;-124.22;-124.22;0.00;1401.22;16.1.1995;80802;C ;TR  
1362680;64;-0.15;-0.15;0.00;72.92;11.4.1995;            ;  ;FK  
1363046;25;32.63;32.63;0.00;4121.85;15.2.1995;145532;B ;DP  
1363361;34;-98.10;-98.10;0.00;689.82;8.1.1995;            ;P ;WD  
1362577;38;-13.40;-13.40;0.00;13.40;22.6.1995;181012;C ;TR  
1362868;25;0.00;0.00;0.00;806.18;23.2.1995;224108;V ;IQ  
1362816;75;160.09;160.09;0.00;656.37;11.10.1995;123600;B ;DP  
1363311;81;-0.75;-0.75;0.00;11.96;16.10.1995;233613;  ;FU  
1363227;53;-128.87;-128.87;0.00;2430.32;7.12.1995;            ;P ;WD  
1362607;92;-237.35;-237.35;0.00;677.56;6.2.1995;            ;P ;WD  
1363324;21;0.00;0.00;0.00;2902.20;17.6.1995;90845;B ;IQ  
1362844;18;0.00;0.00;0.00;690.13;31.1.1995;225919;V ;IQ  
1362929;98;-0.15;-0.15;0.00;41.30;29.8.1995;            ;  ;FK  
1363067;8;0.00;0.00;0.00;86.33;15.1.1995;164107;A ;IQ  
1363200;90;0.00;0.00;0.00;133.38;1.7.1995;154035;K ;IQ  
1363415;53;0.00;0.00;0.00;308.33;29.12.1995;5314;B ;IQ  
1363209;67;-0.15;-0.15;0.00;15.32;12.5.1995;            ;  ;FK  
1362853;91;0.00;0.00;0.00;12.40;12.10.1995;183422;C ;IQ  
1363165;88;0.00;0.00;0.00;2.62;2.3.1995;82326;A ;IQ  
1363154;66;-202.02;-202.02;0.00;6.88;21.3.1995;152032;V ;TR  
1362702;12;-152.02;-152.02;0.00;759.45;9.1.1995;            ;P ;WD  
1363414;71;-154.02;-154.02;0.00;2587.20;9.7.1995;            ;P ;WD  
1362744;24;228.00;228.00;0.00;239.52;4.8.1995;84425;A ;DP  
1363481;92;-0.15;-0.15;0.00;176.94;14.3.1995;            ;  ;FK  
1362531;25;0.00;0.00;0.00;3265.98;13.1.1995;112348;A ;IQ  
1362657;41;-0.15;-0.15;0.00;1641.87;29.6.1995;            ;  ;FK  
1362594;45;-218.06;-218.06;0.00;10272.30;11.7.1995;            ;P ;WD  
1363038;83;-40.00;-40.00;0.00;127.17;3.11.1995;212108;A ;WD  
1363196;83;0.00;0.00;0.00;327.48;19.1.1995;170157;C ;IQ  
1363059;65;948.97;948.97;0.00;1001.43;26.5.1995;            ;M ;DP  
1363233;71;0.00;0.00;0.00;1776.07;18.9.1995;124308;B ;IQ  
1362590;2;3.76;0.00;3.76;3012.36;31.1.1995;235959;  ;IN  
1362783;11;-100.00;-100.00;0.00;188.50;4.1.1995;4442;A ;WD  
1363129;37;-100.14;-100.14;0.00;1918.44;2.9.1995;            ;P ;WD  
1362770;64;-145.13;-145.13;0.00;1738.64;13.2.1995;            ;P ;WD  
1362843;15;-209.97;-209.97;0.00;3854.97;9.1.1995;            ;P ;WD  
1362837;99;0.00;0.00;0.00;530.92;11.12.1995;102904;A ;IQ  
1362743;97;52.69;52.69;0.00;986.80;21.6.1995;131052;B ;DP  
1362632;87;526.45;526.45;0.00;545.12;4.2.1995;            ;M ;DP  
1362796;9;0.32;0.00;0.32;253.97;30.9.1995;235959;  ;IN  
1363210;48;312.54;312.54;0.00;362.80;2.7.1995;112706;B ;DP  
1362606;50;0.00;0.00;0.00;2281.79;20.10.1995;123008;A ;IQ  
1362687;74;-0.15;-0.15;0.00;18.54;18.2.1995;            ;  ;FK  
1363318;87;0.00;0.00;0.00;756.95;9.7.1995;72843;A ;IQ  
1362594;1;17.77;0.00;17.77;14230.82;31.1.1995;235959;  ;IN  
1362698;45;0.00;0.00;0.00;1990.49;19.1.1995;160919;B ;IQ  
1363317;68;-0.15;-0.15;0.00;35.93;19.12.1995;            ;  ;FK  
1363288;27;-0.75;-0.75;0.00;15.12;12.3.1995;152221;  ;FU  
1362530;67;0.00;0.00;0.00;787.20;25.5.1995;85632;V ;IQ  
1363392;60;-43.64;-43.64;0.00;753.03;5.4.1995;153600;E ;WD  
1362808;17;-32.74;-32.74;0.00;2300.46;2.1.1995;            ;P ;WD  
1363218;55;-167.62;-167.62;0.00;527.46;5.5.1995;            ;P ;WD  
1362501;51;-37.74;-37.74;0.00;237.94;28.7.1995;            ;P ;WD  
1363237;75;0.00;0.00;0.00;1336.77;2.10.1995;13408;A ;IQ  
1363126;84;702.05;702.05;0.00;1157.77;10.8.1995;161456;A ;DP  
1363365;16;-1411.87;-1411.87;0.00;3488.82;5.1.1995;1340;C ;TR  
1363087;74;0.00;0.00;0.00;390.47;29.3.1995;92023;B ;IQ  
1362670;30;75.54;75.54;0.00;1150.74;14.1.1995;164935;B ;DP  
1363158;16;-77.06;-77.06;0.00;2579.49;31.5.1995;            ;P ;WD  
1363270;23;-60.00;-60.00;0.00;84.87;6.1.1995;84517;A ;WD  
1363416;5;-18.12;-18.12;0.00;18.11;2.12.1995;144911;B ;WD  
1363298;2;-116.42;-116.42;0.00;7129.35;2.1.1995;            ;P ;WD  
1362485;87;0.00;0.00;0.00;18.12;10.10.1995;10444;V ;IQ  
1362752;37;-0.15;-0.15;0.00;91.63;1.6.1995;            ;  ;FK  
1362791;46;-60.00;-60.00;0.00;79.52;25.1.1995;170705;A ;WD  
1363249;50;-502.97;-502.97;0.00;2757.49;16.1.1995;            ;P ;WD  
1363243;19;0.00;0.00;0.00;2353.00;20.1.1995;81306;A ;IQ  
1363469;42;0.00;0.00;0.00;350.69;17.11.1995;34801;C ;IQ  
1363331;93;501.15;501.15;0.00;3393.01;3.5.1995;            ;M ;DP  
1362843;44;-54.18;-54.18;0.00;1662.98;25.1.1995;            ;P ;WD  
1362595;6;-193.91;-193.91;0.00;3567.41;12.1.1995;            ;P ;WD  
1362963;58;-24.67;-24.67;0.00;24.68;17.2.1995;            ;P ;WD  
1363286;79;-240.15;-240.15;0.00;210.44;16.5.1995;132306;K ;TR  
1363048;95;-380.86;-380.86;0.00;435.08;12.12.1995;            ;P ;WD  
1362694;52;-16.36;-16.36;0.00;16.36;27.8.1995;            ;P ;WD  
1363475;2;-0.75;-0.75;0.00;68.85;2.1.1995;151245;  ;FU  
1362770;15;467.07;467.07;0.00;482.41;14.1.1995;195309;A ;DP  
1363015;18;-0.15;-0.15;0.00;440.09;12.4.1995;            ;  ;FK  
1362896;91;397.29;397.29;0.00;2106.27;8.4.1995;83326;B ;DP  
1363356;88;-0.75;-0.75;0.00;56.16;24.12.1995;132611;  ;FU  
1363235;24;-145.04;-145.04;0.00;1406.02;12.1.1995;221310;K ;TR  
