cust_id;tran_id;tran_amt;principal_amt;interest_amt;new_balance;tran_date;tran_time;channel;tran_code
1362524;25;253.12;253.12;0.00;618.28;8.12.1995;163132;E ;DP  
1362877;23;0.33;0.00;0.33;266.67;31.8.1995;235959;  ;IN  
1363147;35;62.34;62.34;0.00;1150.94;21.12.1995;235457;B ;DP  
1363038;26;-148.36;-148.36;0.00;803.77;9.11.1995;92748;B ;WD  
1362708;39;-187.77;-187.77;0.00;3811.59;7.12.1995;134634;B ;WD  
1362986;22;-32.58;-32.58;0.00;32.57;23.12.1995;190836;B ;WD  
1362945;9;167.11;167.11;0.00;925.29;3.3.1995;154517;A ;DP  
1363040;21;-180.00;-180.00;0.00;52.97;25.11.1995;81242;A ;WD  
1363326;8;0.72;0.00;0.72;574.49;31.7.1995;235959;  ;IN  
1363253;17;585.24;585.24;0.00;1883.34;3.7.1995;122406;E ;DP  
1362698;15;-248.16;-248.16;0.00;260.93;23.1.1995;213637;V ;TR  
1362633;8;239.72;239.72;0.00;683.13;28.3.1995;2203;B ;DP  
1362578;12;0.55;0.00;0.55;443.60;30.6.1995;235959;  ;IN  
1362584;24;0.00;0.00;0.00;1679.23;7.12.1995;81708;C ;IQ  
1362895;14;0.01;0.00;0.01;7.32;31.8.1995;235959;  ;IN  
1362838;20;-60.00;-60.00;0.00;549.03;24.4.1995;91113;A ;WD  
1362995;5;637.07;637.07;0.00;660.71;18.1.1995;102111;E ;DP  
1362805;7;0.71;0.00;0.71;571.10;28.2.1995;235959;  ;IN  
1363017;12;-60.00;-60.00;0.00;2888.20;17.6.1995;80714;A ;WD  
1362721;25;-48.16;-48.16;0.00;48.16;13.12.1995;164828;A ;TR  
1363029;23;152.75;152.75;0.00;304.55;23.12.1995;222801;B ;DP  
1363450;27;1.27;0.00;1.27;1018.62;31.12.1995;235959;  ;IN  
1362614;29;119.71;119.71;0.00;830.07;12.12.1995;130606;B ;DP  
1362929;32;0.00;0.00;0.00;1533.91;12.12.1995;124410;B ;IQ  
1363194;1;-105.25;-105.25;0.00;105.25;11.1.1995;123827;B ;WD  
1362976;29;0.17;0.00;0.17;137.99;31.12.1995;235959;  ;IN  
1362822;32;0.59;0.00;0.59;473.22;31.7.1995;235959;  ;IN  
1363288;31;0.61;0.00;0.61;244.85;31.12.1995;235959;  ;IN  
1362578;14;0.75;0.00;0.75;599.80;31.7.1995;235959;  ;IN  
1362858;36;2.4;0.00;2.4;816.87;30.11.1995;235959;  ;IN  
1363141;18;107.66;107.66;0.00;115.60;24.7.1995;165739;A ;DP  
1363261;20;125.87;125.87;0.00;878.80;5.5.1995;185300;A ;DP  
1362669;22;148.13;148.13;0.00;2127.20;30.8.1995;165247;A ;DP  
1362815;17;2.51;0.00;2.51;1007.51;30.11.1995;235959;  ;IN  
1363261;4;-60.00;-60.00;0.00;916.43;29.1.1995;161119;A ;WD  
1363176;9;-80.00;-80.00;0.00;231.19;7.4.1995;44751;A ;WD  
1362578;16;0.75;0.00;0.75;600.55;31.8.1995;235959;  ;IN  
1363327;23;170.66;170.66;0.00;537.11;2.10.1995;223725;A ;DP  
1362715;2;0.14;0.00;0.14;110.40;28.2.1995;235959;  ;IN  
1362480;20;174.40;174.40;0.00;1386.67;21.9.1995;235;A ;DP  
1363321;33;0.00;0.00;0.00;1440.46;16.11.1995;193242;A ;IQ  
1362668;19;1.36;0.00;1.36;1089.31;30.6.1995;235959;  ;IN  
1363140;13;-224.66;-224.66;0.00;417.34;16.7.1995;            ;M ;WD  
1362743;11;3.61;0.00;3.61;2893.82;31.7.1995;235959;  ;IN  
1362596;10;125.89;125.89;0.00;681.32;8.9.1995;82144;A ;DP  
1363410;10;2.22;0.00;2.22;891.10;31.10.1995;235959;  ;IN  
1363200;8;1070.47;1070.47;0.00;1178.05;1.4.1995;            ;M ;DP  
1363390;40;-20.00;-20.00;0.00;739.65;31.12.1995;121144;A ;WD  
1363385;28;4.61;0.00;4.61;1848.31;30.11.1995;235959;  ;IN  
1362991;1;-20.00;-20.00;0.00;134.65;2.1.1995;160910;A ;WD  
1363029;16;164.72;164.72;0.00;184.85;16.9.1995;152042;E ;DP  
1362686;10;-144.31;-144.31;0.00;75.29;18.7.1995;215503;B ;TR  
1362933;14;0.00;0.00;0.00;104.66;25.9.1995;102929;A ;IQ  
1363216;28;0.00;0.00;0.00;1162.66;29.11.1995;144349;C ;IQ  
1362752;7;0.76;0.00;0.76;605.53;31.7.1995;235959;  ;IN  
1363038;33;0.63;0.00;0.63;508.26;31.12.1995;235959;  ;IN  
1362605;10;1.52;0.00;1.52;608.89;31.10.1995;235959;  ;IN  
1362895;22;0.37;0.00;0.37;295.06;31.10.1995;235959;  ;IN  
1363491;13;-17.27;-17.27;0.00;17.27;15.3.1995;231356;C ;TR  
1362523;17;0.49;0.00;0.49;388.84;31.8.1995;235959;  ;IN  
1363306;25;67.22;67.22;0.00;567.78;31.10.1995;95430;B ;DP  
1362903;20;-140.00;-140.00;0.00;3515.60;21.12.1995;110631;A ;WD  
1362822;24;185.76;185.76;0.00;308.92;25.5.1995;124232;E ;DP  
1362879;11;0.60;0.00;0.60;479.95;31.7.1995;235959;  ;IN  
1362525;5;0.26;0.00;0.26;208.16;31.1.1995;235959;  ;IN  
1362484;9;0.62;0.00;0.62;500.24;31.3.1995;235959;  ;IN  
1363038;5;-83.70;-83.70;0.00;83.69;17.4.1995;195857;B ;TR  
1363307;4;-200.00;-200.00;0.00;210.55;14.1.1995;230055;A ;WD  
1362578;22;0.90;0.00;0.90;722.01;30.11.1995;235959;  ;IN  
1363015;11;0.48;0.00;0.48;385.49;30.11.1995;235959;  ;IN  
1362791;25;-240.92;-240.92;0.00;519.06;24.9.1995;161207;A ;TR  
1363203;35;-200.00;-200.00;0.00;3545.50;5.12.1995;162208;A ;WD  
1363338;10;1.4;0.00;1.4;832.05;31.5.1995;235959;  ;IN  
1362530;16;-100.00;-100.00;0.00;234.31;23.7.1995;114527;A ;WD  
1363468;45;-0.75;-0.75;0.00;336.05;6.12.1995;113218;  ;FU  
1363294;1;1.85;0.00;1.85;743.10;31.1.1995;235959;  ;IN  
1363408;19;-0.75;-0.75;0.00;348.19;16.8.1995;115959;  ;FU  
1362860;34;-312.96;-312.96;0.00;2578.47;16.11.1995;154948;C ;TR  
1362614;10;0.18;0.00;0.18;142.45;31.10.1995;235959;  ;IN  
1362668;28;1.89;0.00;1.89;1510.86;31.8.1995;235959;  ;IN  
1362578;24;0.00;0.00;0.00;861.35;24.12.1995;120218;C ;IQ  
1362509;22;-270.10;-270.10;0.00;689.37;29.3.1995;132827;A ;TR  
1363095;26;-228.56;-228.56;0.00;867.00;17.12.1995;81025;B ;WD  
1362555;31;-80.00;-80.00;0.00;338.91;5.12.1995;181040;A ;WD  
1363458;29;174.09;174.09;0.00;240.46;22.12.1995;140945;A ;DP  
1362968;20;1.48;0.00;1.48;591.58;30.11.1995;235959;  ;IN  
1363288;14;-384.91;-384.91;0.00;994.55;1.8.1995;43927;A ;TR  
1363078;24;0.58;0.00;0.58;463.08;30.11.1995;235959;  ;IN  
1363422;21;-14.35;-14.35;0.00;14.34;3.2.1995;211631;B ;WD  
1363126;2;1.19;0.00;1.19;954.00;28.2.1995;235959;  ;IN  
1363390;17;0.00;0.00;0.00;292.00;30.10.1995;83102;V ;IQ  
1362526;9;-244.17;-244.17;0.00;599.67;19.5.1995;92238;C ;TR  
1363316;5;0.40;0.00;0.40;320.04;31.5.1995;235959;  ;IN  
1363408;17;232.78;232.78;0.00;396.94;9.8.1995;125531;A ;DP  
1362880;25;-0.75;-0.75;0.00;58.97;2.5.1995;122022;  ;FU  
1362643;13;126.86;126.86;0.00;513.56;30.7.1995;73414;A ;DP  
1362573;7;25.68;0.00;25.68;10296.98;31.3.1995;235959;  ;IN  
1363280;32;109.89;109.89;0.00;1638.08;8.11.1995;111217;E ;DP  
1362822;16;-270.51;-270.51;0.00;284.12;30.4.1995;153241;B ;WD  
1362713;10;0.58;0.00;0.58;467.04;31.10.1995;235959;  ;IN  
1363038;12;-140.00;-140.00;0.00;1476.10;4.7.1995;125053;A ;WD  
1363080;12;192.39;192.39;0.00;551.70;11.7.1995;205842;B ;DP  
1362654;14;172.00;172.00;0.00;908.18;24.9.1995;160639;E ;DP  
1362839;31;5.2;0.00;5.2;4020.70;31.8.1995;235959;  ;IN  
1363199;15;-251.17;-251.17;0.00;251.17;5.9.1995;154023;A ;TR  
1362698;28;0.00;0.00;0.00;212.61;19.2.1995;153925;B ;IQ  
1362498;2;2.85;0.00;2.85;2279.20;28.2.1995;235959;  ;IN  
1362567;54;1288.93;1288.93;0.00;4917.55;14.12.1995;            ;M ;DP  
1362969;25;-1608.60;-1608.60;0.00;5208.07;5.7.1995;2837;B ;WD  
1362572;13;-60.00;-60.00;0.00;670.69;28.5.1995;161757;A ;WD  
1362568;5;-116.75;-116.75;0.00;62.40;24.3.1995;24636;A ;TR  
1362562;25;574.71;574.71;0.00;3893.34;16.10.1995;2143;B ;DP  
1363081;5;0.10;0.00;0.10;83.79;31.3.1995;235959;  ;IN  
1362980;15;154.23;154.23;0.00;227.31;23.12.1995;161437;A ;DP  
1363165;21;0.07;0.00;0.07;57.01;30.11.1995;235959;  ;IN  
1362659;50;-0.75;-0.75;0.00;390.36;19.12.1995;135039;  ;FU  
1363262;18;8.53;0.00;8.53;3419.51;31.7.1995;235959;  ;IN  
1363164;35;0.00;0.00;0.00;257.41;26.11.1995;151901;B ;IQ  
1362528;18;33.87;33.87;0.00;543.00;12.8.1995;91737;A ;DP  
1363193;6;0.01;0.00;0.01;9.35;31.3.1995;235959;  ;IN  
1362806;17;-120.00;-120.00;0.00;751.51;13.12.1995;193010;A ;WD  
1362941;18;-28.39;-28.39;0.00;467.88;16.1.1995;40801;B ;WD  
1362708;20;10.26;0.00;10.26;4114.88;31.7.1995;235959;  ;IN  
1362940;8;-130.23;-130.23;0.00;577.99;19.5.1995;95605;A ;TR  
1363339;30;125.24;125.24;0.00;444.43;7.9.1995;5128;B ;DP  
1362589;9;0.23;0.00;0.23;183.65;30.4.1995;235959;  ;IN  
1363284;4;4.79;0.00;4.79;1920.15;31.1.1995;235959;  ;IN  
1363462;4;-86.74;-86.74;0.00;494.76;5.3.1995;183812;B ;WD  
1363452;36;-295.00;-295.00;0.00;1984.50;31.12.1995;102031;B ;TR  
1362837;24;0.00;0.00;0.00;545.08;28.12.1995;210906;B ;IQ  
1363092;9;0.33;0.00;0.33;263.71;31.7.1995;235959;  ;IN  
1363147;15;103.96;103.96;0.00;2027.48;3.8.1995;144058;B ;DP  
1363366;15;0.00;0.00;0.00;3171.78;4.12.1995;85507;C ;IQ  
1362909;2;1.42;0.00;1.42;1135.12;28.2.1995;235959;  ;IN  
1362822;8;80.46;80.46;0.00;226.55;11.2.1995;114420;B ;DP  
1362685;6;223.74;223.74;0.00;227.88;5.4.1995;160517;A ;DP  
1363342;34;93.75;93.75;0.00;256.28;15.8.1995;221717;A ;DP  
1363448;7;0.00;0.00;0.00;418.59;13.2.1995;71144;C ;IQ  
1362505;13;84.05;84.05;0.00;931.00;27.5.1995;95330;A ;DP  
1362749;10;36.41;36.41;0.00;150.95;8.6.1995;100745;A ;DP  
1363254;1;2.50;0.00;2.50;2004.41;31.1.1995;235959;  ;IN  
1362505;5;-130.25;-130.25;0.00;728.45;20.2.1995;202229;B ;WD  
1363343;31;45.53;45.53;0.00;2330.86;24.10.1995;45106;A ;DP  
1362567;16;5.23;0.00;5.23;4188.70;31.3.1995;235959;  ;IN  
1363296;19;3.20;0.00;3.20;2562.87;31.8.1995;235959;  ;IN  
1362631;9;0.66;0.00;0.66;531.31;30.9.1995;235959;  ;IN  
1362659;10;-301.53;-301.53;0.00;398.88;17.6.1995;112555;C ;TR  
1363482;10;324.90;324.90;0.00;622.04;6.5.1995;            ;M ;DP  
1362665;31;-0.75;-0.75;0.00;2192.71;21.12.1995;104642;  ;FU  
1363306;28;-314.53;-314.53;0.00;438.51;10.11.1995;141701;A ;TR  
1362990;32;153.60;153.60;0.00;1037.27;5.9.1995;82519;A ;DP  
1363271;17;-302.24;-302.24;0.00;845.76;14.8.1995;102707;B ;TR  
1363047;14;267.63;267.63;0.00;416.48;16.7.1995;            ;M ;DP  
1363025;23;0.00;0.00;0.00;3387.74;24.2.1995;170109;K ;IQ  
1362982;39;-80.00;-80.00;0.00;3309.51;30.12.1995;102757;A ;WD  
1363400;44;0.00;0.00;0.00;457.06;30.10.1995;195212;C ;IQ  
1362853;19;2.13;0.00;2.13;852.31;30.11.1995;235959;  ;IN  
1363018;16;-601.03;-601.03;0.00;11239.95;22.5.1995;91356;B ;WD  
1363392;10;-56.70;-56.70;0.00;56.70;6.4.1995;192057;A ;TR  
1363454;18;-25.57;-25.57;0.00;1268.58;29.9.1995;144624;B ;WD  
1362668;10;0.89;0.00;0.89;716.43;31.5.1995;235959;  ;IN  
1362720;18;64.08;64.08;0.00;1761.52;2.9.1995;155721;A ;DP  
1363236;25;-35.76;-35.76;0.00;35.76;24.5.1995;82148;V ;TR  
1362783;5;0.22;0.00;0.22;179.87;31.3.1995;235959;  ;IN  
1363343;2;1.51;0.00;1.51;606.84;28.2.1995;235959;  ;IN  
1363101;12;-0.75;-0.75;0.00;6010.32;10.12.1995;201152;  ;FU  
1362785;13;0.91;0.00;0.91;729.31;31.8.1995;235959;  ;IN  
1362918;6;0.40;0.00;0.40;321.07;30.6.1995;235959;  ;IN  
1362570;8;0.22;0.00;0.22;173.28;31.8.1995;235959;  ;IN  
1363203;13;-160.00;-160.00;0.00;806.69;3.9.1995;104728;A ;WD  
1362766;34;0.00;0.00;0.00;23574.72;14.8.1995;100219;A ;IQ  
1363261;36;-20.00;-20.00;0.00;289.89;10.9.1995;121221;A ;WD  
1363395;7;0.17;0.00;0.17;135.33;31.7.1995;235959;  ;IN  
1363491;10;-667.78;-667.78;0.00;69.08;7.3.1995;145704;C ;TR  
1362949;31;-301.06;-301.06;0.00;538.79;6.11.1995;235645;C ;TR  
1362969;30;6.71;0.00;6.71;5374.27;31.8.1995;235959;  ;IN  
1362675;11;0.61;0.00;0.61;485.91;31.5.1995;235959;  ;IN  
1363469;16;2.00;0.00;2.00;1600.42;30.6.1995;235959;  ;IN  
1362783;21;131.82;131.82;0.00;697.84;13.11.1995;123339;B ;DP  
1362767;10;0.62;0.00;0.62;496.32;30.4.1995;235959;  ;IN  
1362669;17;186.92;186.92;0.00;1393.91;6.7.1995;125124;A ;DP  
1362781;13;194.87;194.87;0.00;2685.38;18.9.1995;235148;A ;DP  
1363167;5;0.00;0.00;0.00;1457.80;16.3.1995;93714;V ;IQ  
1363018;27;-573.09;-573.09;0.00;8154.54;26.7.1995;165140;A ;TR  
1362654;5;2.50;0.00;2.50;1002.59;30.4.1995;235959;  ;IN  
1363400;23;126.89;126.89;0.00;182.00;4.6.1995;215121;A ;DP  
1363197;9;0.50;0.00;0.50;398.53;31.5.1995;235959;  ;IN  
1363481;15;1.33;0.00;1.33;1063.43;30.6.1995;235959;  ;IN  
1363268;26;0.22;0.00;0.22;180.08;31.12.1995;235959;  ;IN  
1362602;11;4.14;0.00;4.14;1661.68;30.4.1995;235959;  ;IN  
1362727;6;11.32;0.00;11.32;9064.33;30.6.1995;235959;  ;IN  
1363071;1;-40.00;-40.00;0.00;2127.05;8.1.1995;15901;A ;WD  
1362659;30;-269.52;-269.52;0.00;488.11;15.10.1995;202933;K ;TR  
1362548;5;0.31;0.00;0.31;251.79;31.5.1995;235959;  ;IN  
1362926;19;1.88;0.00;1.88;1509.50;30.6.1995;235959;  ;IN  
1363140;16;113.29;113.29;0.00;531.15;1.8.1995;202835;E ;DP  
1363468;6;0.34;0.00;0.34;276.03;30.6.1995;235959;  ;IN  
1362596;24;-0.75;-0.75;0.00;118.50;1.12.1995;193431;  ;FU  
1362587;24;3.60;0.00;3.60;1443.51;31.8.1995;235959;  ;IN  
1363108;12;383.86;383.86;0.00;404.30;4.7.1995;130610;E ;DP  
1363083;11;211.91;211.91;0.00;6152.77;15.6.1995;101349;A ;DP  
1363223;2;164.85;164.85;0.00;2822.13;5.2.1995;            ;M ;DP  
1362549;41;-0.75;-0.75;0.00;1208.68;9.11.1995;160808;  ;FU  
1363400;2;68.17;68.17;0.00;935.55;13.1.1995;203459;A ;DP  
1362991;18;-26.13;-26.13;0.00;189.98;13.9.1995;170148;B ;WD  
1362562;8;565.40;565.40;0.00;1413.82;20.7.1995;91507;A ;DP  
1363043;4;1.45;0.00;1.45;582.35;28.2.1995;235959;  ;IN  
1363374;1;1.46;0.00;1.46;584.85;31.1.1995;235959;  ;IN  
1363445;5;-218.65;-218.65;0.00;637.17;19.1.1995;154904;B ;WD  
1362702;19;0.75;0.00;0.75;301.90;31.8.1995;235959;  ;IN  
1362708;1;12.52;0.00;12.52;5019.37;31.1.1995;235959;  ;IN  
1363090;7;0.20;0.00;0.20;157.73;31.7.1995;235959;  ;IN  
1362932;5;106.94;106.94;0.00;608.30;28.1.1995;211321;A ;DP  
1363448;32;51.30;51.30;0.00;1479.78;17.10.1995;164634;A ;DP  
1363216;7;0.17;0.00;0.17;137.71;31.7.1995;235959;  ;IN  
1362826;5;0.17;0.00;0.17;139.42;31.5.1995;235959;  ;IN  
1362505;9;-20.00;-20.00;0.00;808.94;14.4.1995;101545;A ;WD  
1363353;4;109.28;109.28;0.00;124.58;13.1.1995;222733;B ;DP  
1362526;21;1.43;0.00;1.43;1142.88;31.10.1995;235959;  ;IN  
1363385;7;190.16;190.16;0.00;702.38;24.7.1995;135126;E ;DP  
1362525;34;-27.22;-27.22;0.00;27.22;29.10.1995;120506;V ;TR  
1363010;11;55.91;55.91;0.00;880.57;14.6.1995;90337;A ;DP  
1363247;27;0.06;0.00;0.06;50.62;30.9.1995;235959;  ;IN  
1363389;37;0.44;0.00;0.44;177.40;31.12.1995;235959;  ;IN  
1362949;2;187.85;187.85;0.00;290.61;19.2.1995;150959;E ;DP  
1362843;24;0.28;0.00;0.28;224.72;31.12.1995;235959;  ;IN  
1363355;11;148.36;148.36;0.00;1969.90;27.6.1995;232058;A ;DP  
1362643;6;0.62;0.00;0.62;493.19;31.3.1995;235959;  ;IN  
1363011;1;-200.00;-200.00;0.00;1270.91;8.1.1995;184327;A ;WD  
1363247;8;0.67;0.00;0.67;539.08;28.2.1995;235959;  ;IN  
1362806;14;-336.09;-336.09;0.00;654.47;11.12.1995;94628;B ;WD  
1362505;1;129.28;129.28;0.00;439.73;2.1.1995;30038;A ;DP  
1362960;6;-80.00;-80.00;0.00;6724.08;24.3.1995;104809;A ;WD  
1362736;9;2.71;0.00;2.71;2171.95;30.9.1995;235959;  ;IN  
1362668;37;-0.75;-0.75;0.00;1231.32;12.12.1995;164349;  ;FU  
1362933;16;-229.77;-229.77;0.00;17.10;30.9.1995;111652;B ;WD  
1363210;5;0.14;0.00;0.14;112.95;31.5.1995;235959;  ;IN  
1363280;17;-160.00;-160.00;0.00;1095.23;5.6.1995;125555;A ;WD  
1362697;5;1.71;0.00;1.71;687.67;31.3.1995;235959;  ;IN  
1362825;4;0.31;0.00;0.31;246.97;28.2.1995;235959;  ;IN  
1362746;32;-20.00;-20.00;0.00;2943.24;31.12.1995;223158;A ;WD  
1363334;24;0.00;0.00;0.00;66.42;16.11.1995;222337;C ;IQ  
1363491;11;0.00;0.00;0.00;69.08;8.3.1995;181357;C ;IQ  
1363394;1;0.00;0.00;0.00;2238.98;8.1.1995;224824;K ;IQ  
1363376;35;138.21;138.21;0.00;1343.76;29.12.1995;101709;B ;DP  
1363384;16;3.22;0.00;3.22;2575.85;30.9.1995;235959;  ;IN  
1363241;40;0.00;0.00;0.00;663.66;26.11.1995;133358;K ;IQ  
1363130;6;0.42;0.00;0.42;334.85;31.3.1995;235959;  ;IN  
1363262;17;415.14;415.14;0.00;3410.98;21.7.1995;215349;A ;DP  
1362604;16;0.35;0.00;0.35;280.23;31.8.1995;235959;  ;IN  
1362489;14;0.95;0.00;0.95;759.34;30.6.1995;235959;  ;IN  
1362990;13;0.00;0.00;0.00;333.32;16.4.1995;125543;A ;IQ  
1363333;18;71.27;71.27;0.00;912.32;30.6.1995;161446;A ;DP  
1363121;8;0.15;0.00;0.15;122.14;31.8.1995;235959;  ;IN  
1362742;7;1.18;0.00;1.18;947.86;31.3.1995;235959;  ;IN  
1363006;2;0.30;0.00;0.30;242.61;28.2.1995;235959;  ;IN  
1363037;7;128.14;128.14;0.00;1465.96;25.4.1995;102409;A ;DP  
1363150;38;0.31;0.00;0.31;250.28;31.10.1995;235959;  ;IN  
1363447;6;-93.50;-93.50;0.00;93.50;15.6.1995;55818;B ;WD  
1362568;13;73.04;73.04;0.00;179.06;20.7.1995;142048;B ;DP  
1363160;43;-0.75;-0.75;0.00;241.37;4.12.1995;142834;  ;FU  
1362939;22;-180.00;-180.00;0.00;958.38;5.7.1995;134458;A ;WD  
1362722;10;0.33;0.00;0.33;260.52;31.10.1995;235959;  ;IN  
1362550;17;-20.00;-20.00;0.00;612.20;26.8.1995;110625;A ;WD  
1363394;22;3.23;0.00;3.23;2587.54;30.9.1995;235959;  ;IN  
1363168;15;688.04;688.04;0.00;698.77;25.8.1995;104556;A ;DP  
1363387;15;-172.16;-172.16;0.00;299.07;20.7.1995;183945;A ;TR  
1362642;20;0.38;0.00;0.38;303.29;31.10.1995;235959;  ;IN  
1362568;9;0.08;0.00;0.08;62.72;30.6.1995;235959;  ;IN  
1362622;6;36.43;36.43;0.00;9185.99;19.3.1995;213455;A ;DP  
1362573;15;41.47;41.47;0.00;9132.60;26.5.1995;153252;B ;DP  
1363147;5;2.51;0.00;2.51;2010.42;31.3.1995;235959;  ;IN  
1362556;19;0.19;0.00;0.19;152.65;30.11.1995;235959;  ;IN  
1363290;29;93.81;93.81;0.00;2623.80;14.12.1995;            ;M ;DP  
1363455;10;0.32;0.00;0.32;255.01;31.10.1995;235959;  ;IN  
1362602;24;133.83;133.83;0.00;1643.46;23.7.1995;144650;A ;DP  
1362844;14;149.74;149.74;0.00;1599.26;23.5.1995;145714;A ;DP  
1362830;10;0.09;0.00;0.09;71.53;30.6.1995;235959;  ;IN  
1362675;20;0.34;0.00;0.34;274.44;30.11.1995;235959;  ;IN  
1363234;22;1.14;0.00;1.14;916.09;31.10.1995;235959;  ;IN  
1363276;28;0.00;0.00;0.00;1889.13;21.11.1995;205113;C ;IQ  
1362995;8;-251.46;-251.46;0.00;104.49;21.2.1995;161558;C ;TR  
1363257;19;-200.00;-200.00;0.00;1574.24;2.6.1995;195755;A ;WD  
1362982;26;920.92;920.92;0.00;3179.53;20.8.1995;            ;M ;DP  
1362939;6;316.24;316.24;0.00;2031.33;9.3.1995;234947;B ;DP  
1362497;13;-40.00;-40.00;0.00;97.61;8.5.1995;115742;A ;WD  
1363253;5;4.1;0.00;4.1;1609.13;28.2.1995;235959;  ;IN  
1362804;21;0.56;0.00;0.56;450.37;31.12.1995;235959;  ;IN  
1362740;5;0.15;0.00;0.15;119.57;31.5.1995;235959;  ;IN  
1363193;21;0.16;0.00;0.16;126.81;30.11.1995;235959;  ;IN  
1362567;35;-60.00;-60.00;0.00;4297.92;15.7.1995;160132;A ;WD  
1362839;10;222.08;222.08;0.00;4874.58;28.4.1995;140953;A ;DP  
1362858;7;327.99;327.99;0.00;791.72;2.2.1995;            ;M ;DP  
1363093;24;0.03;0.00;0.03;25.7;31.8.1995;235959;  ;IN  
1363043;30;140.20;140.20;0.00;1140.09;23.10.1995;164937;A ;DP  
1362791;18;-202.04;-202.04;0.00;765.91;24.7.1995;120736;B ;WD  
1363334;1;0.32;0.00;0.32;259.62;31.1.1995;235959;  ;IN  
1362848;22;12.41;0.00;12.41;4977.48;30.11.1995;235959;  ;IN  
1362555;2;0.52;0.00;0.52;412.55;28.2.1995;235959;  ;IN  
1363270;13;-271.34;-271.34;0.00;513.70;17.12.1995;152246;B ;TR  
1362877;8;54.99;54.99;0.00;729.55;29.3.1995;93319;A ;DP  
1362855;6;-143.04;-143.04;0.00;5.49;4.5.1995;195947;V ;TR  
1362511;30;-11.83;-11.83;0.00;809.97;5.10.1995;104522;B ;WD  
1363495;29;3.37;0.00;3.37;2702.98;31.10.1995;235959;  ;IN  
1363199;14;23.64;23.64;0.00;502.34;5.9.1995;153916;A ;DP  
1362650;36;0.00;0.00;0.00;12.22;29.12.1995;85112;A ;IQ  
1363086;2;0.66;0.00;0.66;530.04;31.1.1995;235959;  ;IN  
1363452;25;126.05;126.05;0.00;2176.20;30.12.1995;61129;B ;DP  
1362622;22;32.10;0.00;32.10;12872.88;31.7.1995;235959;  ;IN  
1362848;13;-594.27;-594.27;0.00;4742.94;22.7.1995;4610;A ;TR  
1363337;35;8.21;0.00;8.21;6576.01;30.11.1995;235959;  ;IN  
1362980;4;0.29;0.00;0.29;233.16;30.4.1995;235959;  ;IN  
1362650;23;0.18;0.00;0.18;145.24;30.11.1995;235959;  ;IN  
1362848;4;19.51;19.51;0.00;5324.27;15.4.1995;133403;B ;DP  
1363018;5;-454.54;-454.54;0.00;11765.85;20.2.1995;105915;A ;TR  
1362936;21;116.71;116.71;0.00;702.95;3.11.1995;            ;M ;DP  
1363347;16;0.76;0.00;0.76;305.02;31.7.1995;235959;  ;IN  
1362589;28;-40.00;-40.00;0.00;326.63;7.12.1995;133647;A ;WD  
1363272;30;-605.59;-605.59;0.00;1109.98;25.11.1995;120705;C ;TR  
1362966;2;-87.36;-87.36;0.00;87.35;20.2.1995;71707;E ;TR  
1363283;18;-49.55;-49.55;0.00;181.35;28.10.1995;124724;B ;WD  
1362805;33;0.87;0.00;0.87;699.47;30.11.1995;235959;  ;IN  
1362549;18;219.96;219.96;0.00;1113.27;13.6.1995;91005;A ;DP  
1363199;13;0.60;0.00;0.60;478.70;31.8.1995;235959;  ;IN  
1363311;21;0.00;0.00;0.00;504.26;7.11.1995;123306;C ;IQ  
1363088;6;0.00;0.00;0.00;51.14;18.3.1995;105046;A ;IQ  
1363344;9;0.14;0.00;0.14;109.59;30.9.1995;235959;  ;IN  
1362705;17;282.37;282.37;0.00;307.59;15.12.1995;91444;E ;DP  
1362565;14;213.81;213.81;0.00;1110.46;20.7.1995;203454;B ;DP  
1362777;13;0.00;0.00;0.00;149.35;27.4.1995;5328;V ;IQ  
1363296;5;3.5;0.00;3.5;2440.89;28.2.1995;235959;  ;IN  
1362743;8;0.00;0.00;0.00;2883.00;31.5.1995;134551;B ;IQ  
1363354;1;0.19;0.00;0.19;149.10;31.1.1995;235959;  ;IN  
1363236;43;-20.00;-20.00;0.00;550.60;15.10.1995;83137;A ;WD  
1362829;25;-80.00;-80.00;0.00;2730.02;20.12.1995;183404;A ;WD  
1362955;5;0.20;0.00;0.20;163.27;31.5.1995;235959;  ;IN  
1363088;33;1.78;0.00;1.78;1426.10;31.12.1995;235959;  ;IN  
1362883;9;0.00;0.00;0.00;455.82;23.7.1995;110121;A ;IQ  
1362805;20;-40.00;-40.00;0.00;603.88;13.7.1995;181347;A ;WD  
1363421;16;-159.01;-159.01;0.00;352.13;3.8.1995;220358;B ;TR  
1363441;26;144.68;144.68;0.00;442.40;13.8.1995;195135;A ;DP  
1362565;1;0.40;0.00;0.40;320.08;31.1.1995;235959;  ;IN  
1363236;34;0.09;0.00;0.09;72.00;31.8.1995;235959;  ;IN  
1363167;28;2.27;0.00;2.27;910.81;30.11.1995;235959;  ;IN  
1362665;21;-40.00;-40.00;0.00;2347.84;11.8.1995;141037;A ;WD  
1362511;25;925.85;925.85;0.00;1136.05;18.8.1995;101403;E ;DP  
1362887;19;1275.15;1275.15;0.00;4551.27;12.1.1995;95156;E ;DP  
1362711;12;118.63;118.63;0.00;284.62;19.6.1995;201702;B ;DP  
